text,label,stars
" Belanja semakin gampang, dan ada harga promo 😗",neg,4
 Great application,pos,5
" Pelayanan yg luar biassa, Csnya ramah",pos,5
 Sulit menemukan cara untuk share produknya ke orang lain,neg,2
" Bli2
 2 kali pesan produk cancel semua, pdhl stok ada, tanya ke cs jawaban 
nya sama semua, tunggu di proses saja.. Yg eror sistem stocking nya bli2
 apa dr merchant nya?",neg,1
 Nice n easy to used. Only price higher than other ecommerces,pos,5
 Mantul,pos,5
 Good good good,pos,5
 Thanks for free shipping,pos,5
 barang cepat sampai. di package dengan baik.,pos,5
 Great app.,pos,5
" Aplikasi belanja paling ribet, masukin alamat dan nmr hp aja gak bs2....",neg,1
Stefanus Very satisfied,pos,5
 Amazing shopping apps,pos,5
 mantul,pos,5
" Friendly app, easy use, and secure",pos,5
 Mantap,pos,5
 Great apps,pos,5
 Easy n safe,pos,5
 Belum pernah kecewa,pos,5
" Pelayanan
 dan kemudahan nya memuaskan. Sayang pilihan barang nya tidak banyak dan
 kurang lengkap seperti app yang lain.. Mohon ditingkatkan lagi..",pos,5
 Pelayanan Aftersales Lambat respon customer service juga lambat,neg,1
 Pembayaran menggunakan akulaku kenapa dp nya 100 persen ya?,pos,5
 Thanks a lot,pos,5
 Ok,pos,5
Sip Ok bgt daaah,pos,5
" Salah satu e-commerce awal, selain l*z*d*. Dulu semua barang sempat free ongkir, tapi sekarang udh ga",neg,4
 diskon nya gila,pos,5
 Good aplication,pos,5
 great,pos,5
 Tambahkan bonus dan promonya,pos,5
 this is good aplication,pos,5
" Good service, easy to use and fast delivery",pos,5
 Big choices Big deals Blibli,pos,5
 terima kasih..sangat membantu untuk beli ini itu,pos,5
" aplikasinya
 eror tidak bisa pilih metode pembayaran. saya hubungi ""bantuan"" 
ternyata lebih susah mengetiknya karena layar chat tertutup keyboard. 
juga tidak bisa memperbesar gambar petunjuk yang dikirimkan cs di chat.",neg,2
 Very helpful,pos,5
" App gk bisa diakses, pemeliharaan server Mulu dari kemarin",neg,1
 Mantab,pos,5
 Easy to use.. good shopping app,pos,5
 Please improve the promos and many discount again yaa...,pos,5
 gak aman,neg,2
 Mantapp nol persen,pos,5
" Apps
 yg buruk untuk pemesanan hotel. Apps nya berhenti ketika pembayaran, 
ketika mau dilanjutkan pembayarannya, tidak ditemukan menu untuk 
membayar hotel yg sudah di booking, sedang waktu berjalan terus, 
sehingga membuat saya kehilangan voucher hotel saya. sangat menyesal dan
 tidak recommend.",neg,1
" Shopping
 Xperience di Blibli sangat memuaskan. Pertama kali pake blibli utk 
transaksi gadget dan pelayanannya sangat memuaskan, pembayaran kredit 
dgn cicilan jg ga ada extra fee, jauh lebih baik daripada marketplace 
sebelah. Transaksi juga sangat aman sih kayanya.",pos,5
 Keep on improving the apps. Keep up the good work. Thanks,pos,5
 Easy to use n need more promo😂,neg,4
 belanja mudah dengan cicilan cc 0%. designnya juga mudah dibaca. terima kasih.,pos,5
" Di saat ada yg perlu dibeli, di saat itu pula ngadat krn update😑",neg,1
 Awesome,pos,5
 Im waiting sms verification,neg,1
 Maju terus dan makin sukses menjadi ecomerce yg mengerti customer:),pos,5
 Min gw mau nanya ini bisa bayar di rumah/tempat ga jawab?,neg,4
 😃,neg,4
 So far so good,pos,5
 Overall aplikasi bagus & mudah,neg,4
 Mantap Okey,pos,5
 Good aplication and easy to buy something in here,pos,5
 belanja jadi mudah dan pasti nya lebih murah.,pos,5
 Good app,pos,5
 🖕,pos,5
 Goodd...reson cepatt,pos,5
 Gratis ongkir,neg,4
 mantab,pos,5
" Setiap
 mo lihat2 barang utk di beli dari bli2 lewat browser hp, selalu 
diarahkan install bli2 apps, padahal memory hp sudah full. Yo wis gak 
jadi beli lwat bli2, lewat platform lain aja yg bisa di akses dr browser
 tanpa hrs install app..",neg,2
 good app,pos,5
 Awesome shopping experience with blibli,pos,5
 It's very helpful... Thanks,pos,5
" Good app, good deal!",pos,5
 Best onlineshop di Indonesia,pos,5
 Good app,pos,5
 Koneksi pake Wi-Fi. Xz1 android 8.0 selalu bermasalah waktu install blibli apps,neg,3
 Oke oek,pos,5
 So far this app gave you what ever they have. Good bargain. Never fail me.,neg,4
 Good promo every month,pos,5
 Make my life more simple,pos,5
 Nice,pos,5
 Good,pos,5
 gampang di lihat website nya,pos,5
 ok,neg,4
 Loading lama terus di awal mau masuk app. Lg g pro 2,neg,1
 Wow i like it Happy verry,neg,4
 Good,pos,5
 Fast Access,pos,5
" Good app, free shipping and easy to use",pos,5
 great apps,pos,5
 Error . Selalu keluar pesen nga bisa muat halaman. Mau checkout juga nga bisa.,neg,3
 Tambahin rek bank nya donk..biar bisa transfer lewat mobile banking ga harus ke atm dlu kalo atm bersama..mau bayar aja repot,neg,3
" Tolong
 kasi fitur share link di setiap toko yg kita kunjungi. Supaya gampang 
dalam pencarian ketika minta tolong/kerja sama dengan orang lain",neg,3
 ok,pos,5
Terimakasih Dapat voucher belanja...lumayan banget hehe.. thanks blibli,pos,5
" Produk
 cukup terjamin kualitasnya. Prosedur jelas. Layanan pembayaran dan 
pengiriman bervariasi,  cepat.  Sayang,  aplikasi kurang lancar.",neg,3
" Awas
 terjebak iklan promo dari blibli..cashbacknya menjebak... Dapat 
cadhback tp pemakaian voucher 4x minimum harga voucher... Saya yakin 
banyak yang kecewa dengan promo kalian tahun ini... Sudah saatnya 
konsumen tidak terjebak dengan iklan kalian... Hati hati yang mau 
belanja disini.. Mending ke to...Full ReviewAwas
 terjebak iklan promo dari blibli..cashbacknya menjebak... Dapat 
cadhback tp pemakaian voucher 4x minimum harga voucher... Saya yakin 
banyak yang kecewa dengan promo kalian tahun ini... Sudah saatnya 
konsumen tidak terjebak dengan iklan kalian... Hati hati yang mau 
belanja disini.. Mending ke toko sebelah saja",neg,1
 Why the f everyone using English???,pos,5
 Recommended,pos,5
 Nice app,pos,5
 Market Place Paling mantul buat gout dengan segala macam deals nya..,pos,5
 Useful,pos,5
 Gampang dipakainya dan respon cepat,pos,5
 aplikasinya lag parah....g ringan kaya toped atau bukalapak,neg,1
 good,pos,5
 The app is good for shopping,neg,3
 Mudah dan gratis ongkir 👍👍,pos,5
 Easy to use,pos,5
 Good,pos,5
" Semejak
 apps di upgrade saat event 10.10 hingga 11.11, aplikasi selalu error 
jika dijalankan pd hp xiaomi redmi note 5. Pdhl sebelumnya lancar2 aja. 
Tapi jika apps dijalankan menggunakan hp Samsung, lancar2 aja. 
Sepertinya apps nya tdk cocok dgn system di hp xiaomi. Krn jika xiaomi 
nya dipakai utk b...Full ReviewSemejak
 apps di upgrade saat event 10.10 hingga 11.11, aplikasi selalu error 
jika dijalankan pd hp xiaomi redmi note 5. Pdhl sebelumnya lancar2 aja. 
Tapi jika apps dijalankan menggunakan hp Samsung, lancar2 aja. 
Sepertinya apps nya tdk cocok dgn system di hp xiaomi. Krn jika xiaomi 
nya dipakai utk buka apps lain spt La**da dan To*****ia, semuanya 
berjalan lancar.",neg,2
User friendy More easy n fun app,pos,5
 Fitur filter tidak berfungsi.. Jadi sulit mau cari barang yang relevan,neg,1
 Bayar dotempat gak,pos,5
 Good,neg,4
 It has a lot of thing there,neg,3
 Satisfied,pos,5
 Good online shop app,pos,5
" Customer
 servicenya ga bisa kasih solusi, ga ada tindakan nyata, padahal udah di
 telp dan dijelasin masalahnya. Pecat aja semua, tutup perusahaannya 
karena olshop lain lebih bagus servicenya. Jangan belanja disini lagi, 
kalau ada masalah sama barang yang kamu beli dan kamu mau balikin, 
uangmu bakal ...Full ReviewCustomer
 servicenya ga bisa kasih solusi, ga ada tindakan nyata, padahal udah di
 telp dan dijelasin masalahnya. Pecat aja semua, tutup perusahaannya 
karena olshop lain lebih bagus servicenya. Jangan belanja disini lagi, 
kalau ada masalah sama barang yang kamu beli dan kamu mau balikin, 
uangmu bakal hangus karena dikembalikan dalam bentuk voucher yang ada 
masa kadaluarsanya. Kapok deh belanja disini, ga akan lagi.",neg,1
 Gratis Ongkir diperpanjang yaa,pos,5
 Cari tiket pesawat disini diskonnya banyak,pos,5
 Gampang lah pokok buat belanja online,pos,5
 tmpt blanja fave gw,neg,4
" Happy banget , sering dpt harga & kualitas bagus",pos,5
" Great price, great app",pos,5
 tiada jarak diantara kita freee ongkeerrrrr capcusss,pos,5
 Good,pos,5
 Tambahkan menu chat dgn toko spy gampang utk cari info produk,pos,5
 Pelayanan yang terjadi sangat cepat dan akurat.. Cocok,pos,5
" Great
 E-commerce in Indonesia. Best packing & free shipping all around 
Indonesia region :) hope for the next time many great sale & great 
price for all product. Thx blibli",pos,5
 Keep improve,pos,5
 Sometimes you'll find things cheaper than other marketplace,pos,5
 belanja berkualitas. pertahankan. dan perbanyak lagi diskon nya. thx blibli.,pos,5
 user friendly,pos,5
" terjadi
 kesalahan terus menerus saat open app, sudah coba clear cache & 
data lalu reinstall tetap terjadi kesalahan. tolong di fix posisi hp di 
samsung galaxy s10+",neg,1
 Coba blibli ada cardless creditnya kaya travel itu. Kan jadi enak 😂😂,pos,5
 Very Well,pos,5
 Memudahkan transaksi,pos,5
 Good,neg,4
 Errorrr...,neg,1
" Lot of discount, easy to use, free delivery. Love it",pos,5
" Free shipping, easy to use",pos,5
" Beli token listrik PLN 500.000 pending lama. Listrik keburu mati. 
Menyebalkan. Kapok saya.",neg,1
 Good,pos,5
 jajal disit,neg,4
 No problem so far,pos,5
" Dulu bagus ,sekarang promo murah nya barng expired,dan gak bisa di retur",neg,2
 Unstable app. Often crash. Please repair. Thx,neg,1
 sukak belanja disini. 😊,pos,5
" Sangat buruk, aplikasi memaksakan update",neg,1
Lu ma yan Sering lag saat loading / refresh page.,neg,3
 good,pos,5
 easy to use,pos,5
 Easy to shoping,pos,5
 mantapz,pos,5
" mantap bgt free ongkir tanpa minimal!!! pengiriman cepet pula, terus respon CS nya cepat",pos,5
 ok,pos,5
 Awesome app.,pos,5
 Sangat membantu,pos,5
" Best market place app everrr, love it",pos,5
" Ga bisa dipake.. And i quote : ""Whoops! Something is wrong. Please try again later!"" Pagi siang sore malem gitu trus .",neg,2
 Ok ..profesional,pos,5
Bnyk promo Disk harbolnas tmbh cashback,pos,5
" Mudah, cepat, murah, terpercaya",pos,5
 Good applications,pos,5
 Price good,pos,5
 edited: Aplikasinya sudah lebih bagus dan responsive. keep the good job.,neg,4
 bagus,pos,5
 Good application and easy to use.,neg,4
 best service of refund,pos,5
 Harganya tdk kompetitif,neg,1
 Terbaik,pos,5
" Overall
 puas belanja di blibli krn harga bersaing, plus free ongkir. Masukannya
 agar aplikasinya diperbaiki agar tidak sering ""not responding"" di 
tengah2 jalan.",pos,5
 good overall,pos,5
 great,pos,5
" Good App, very usefull",pos,5
" Sejak
 2015 menjadi pelanggan setia sebelum ada marketplace lain dan berujung 
pada buruknya pelayanan di 2017, dan sangat disayangkan sudah dua tahun 
tidak ada peningkatan pelayanan. Metode Pembayaran selalu bermasalah dan
 akhirnya pindah ke Kubu Merah.",neg,1
 It's OK,pos,5
 Fasilitas cicil bcaklikpay tidak jalan,pos,5
 mantab,pos,5
 mudah dan cepat,pos,5
 Pengalaman buruk dengan Blibli,neg,1
"Keep up the good work Enak belanjanya, free ongkir dan bisa cicilan. Love it!",pos,5
 Nice apps. Recommended,pos,5
 Nice apps,pos,5
" Blibli keren bngt, customer care ramah, Pembeli nyaman dan aman, Mantabbbbb",pos,5
 mantul,pos,5
 hebat,pos,5
" Pengen beli barang malah kaga bisa connect ke server, tolong di fix lah",neg,1
User friendly The app has complete features & user friendly,neg,4
" Blibli
 bagus. Enak ada cicilan 0% dengan minimum payment yg ga setinggi 
kompetitor. Dan terpercaya. Juga karena gratis pengiriman. Ya so far 
free shipping. Gatau nantinya. Tapi sayang, kurang oke tampilannya. 
Apalagi pas searching dan liat productnya. Ga senyaman kompetitor. 
Diperbaiki ya. Jangan ng...Full ReviewBlibli
 bagus. Enak ada cicilan 0% dengan minimum payment yg ga setinggi 
kompetitor. Dan terpercaya. Juga karena gratis pengiriman. Ya so far 
free shipping. Gatau nantinya. Tapi sayang, kurang oke tampilannya. 
Apalagi pas searching dan liat productnya. Ga senyaman kompetitor. 
Diperbaiki ya. Jangan ngeles. Good luck. :)",neg,4
 App bagus cuma loading agak berat,neg,4
 Sangat memuaskan,pos,5
 Eror mulu,neg,1
" Aplikasi bagus, sangat mudah utk mencari barang yg dibutuhkan",pos,5
 Awesome application for selling n buying,pos,5
" Selalu
 blanja disini. Ga kuatir ongkir. Harga mantap. Ga dibikin pusing sm 
penjual2 nakal kayak di os laen. Blibli mantep belain kepuasan pembeli. 
%refund or return ga pernah saya alami. Ga kayak di *ho*ee yg lbh belain
 penjual nakal.",pos,5
 5 star,pos,5
 sangat menyenangkan aman dan mudah,pos,5
 Force. Close tiap. Buka profil. Beresin baru dapet BINTANG 5,pos,5
 nice,neg,4
" Aplikasi bagus, pembayaran pakai kartu kredit tidak bisa masukin nama, nomor, dan lain lain",neg,4
" Data
 account saya bocor dan reward point saya yg ditukar voucher oleh 
hacker, tidak bersedia dikembalikan oleh Blibli menjadi point. Manajemen
 Blibli buruk dalam melayani complaint. Lebih baik saya tutup account 
dan tidak berbelanja melalui Blibli lagi. Customer care mengecewakan. 
Salam.",neg,1
 Tempat berbelanja online paling nyaman sejauh ini,pos,5
 praktis,pos,5
 so far so good,pos,5
 Bagaimana proses pengembalian dananya ?(dari trx yg batal karna stok kosong),neg,1
 Good,pos,5
 Aaaaaaaaaaaaaaaa,neg,4
 Easy to use,pos,5
 Ongkir Mahal. Masa surabaya - Makassar 61rb/kg. Sy cek ol shop lain ga segitu.,neg,1
easy fast,neg,4
 Good apps... Makes you want to keep shopping again and again,pos,5
Jauh lebih baik Pernah coba versi dari awal launching dan saat ini sudah jauh lebih baik.,pos,5
 Very cheap,pos,5
" Produk original , dan free delivery , good experience",pos,5
"Pesanan tidak sesuai Saya
 order barang warna hitam dikirimnya warna hijau.setelah dicoba kok 
malah ga berfungsi.sebelum dikirim apa tidak dicoba.proses lama..udah 
semingguan status siap kirim trs..kecewa",neg,1
" Bisa
 tidak setting notification seperti mematikan notifikasi iklan atau 
munculin pesan sudah diterima. Karena sangat menggangu. Terima kasih",neg,3
 Simple,neg,4
" Bad
 bad... Sdh lama nungu proses eh brgnya ga ada.. Wasting time... Skrg 
sdg menunggu refund... Mohon segera di transfer balik uang saya.. 
Secepatnya....",neg,1
 Blibli is the best,pos,5
 agak lemot bos,neg,3
 Cara pembayaran yang kurang memadai.,pos,5
 nice,neg,4
" Sangat nemuaskan, mudah dan tidak ribet",pos,5
 Ok,pos,5
 good aps!,pos,5
 Sejauh ini blibli bagus banget pelayanannya,pos,5
 Smooth,pos,5
 Ok blibli mantul. Teruskan ya 😊,pos,5
 Good..............,pos,5
 So far so good,pos,5
 Thanks,pos,5
 Lumayan,neg,3
It's good More Responsive than web,pos,5
 Getting better,neg,4
 verry good,pos,5
 luar buasa sagat bagus.,pos,5
 good app's,pos,5
 Sangat memuaskan kualitasnya bagus,pos,5
 oke,pos,5
 cc Z,neg,1
 lumayan,pos,5
 😁,pos,5
 Good,pos,5
 Thanks Blibli,pos,5
 nice,pos,5
 Usefulness,pos,5
 Sering bermasalah log in dgn fb,neg,4
" Best deal, best promo and also free delivery cost. Great!",neg,4
 5 stars for the express delivery,pos,5
 Easy apps,pos,5
 Great,pos,5
 not so good,neg,3
 very good,pos,5
 Mantaaaappp,pos,5
 Murah lengkap ada customer service yg ramah .,pos,5
 Mantap,pos,5
 Good,pos,5
 faster delivery,pos,5
 Love this apps,pos,5
 After last update (April 1st 2018) the app always crashed. Please fix it and i'll give 5 stars.,neg,1
" harga lumayan bersaing, metode pembayaran yang banyak.",pos,5
" Tambahkan fitur chat dengan penjual, agar kita bisa bertanya stok dan rincian barang. Biar tidak salah kirim.",neg,4
 good,neg,4
 Good apps,pos,5
 Please add discounts more often😉,pos,5
Big hug blibli Mudahan free ongkirnya kembali lagi 😍😍😍,pos,5
" Aplikasinya
 mudah dimengerti. S&K promo juga tidak bertele2. Pengiriman selalu 
gratis, cepat, & akurat. Packing selalu aman.",pos,5
" Simple,free delivery,good app",pos,5
" *
 Akan lebih baik bila diberi opsi utk tdk menampilkan barang2 yg stok 
nya habis. * Fasilitas chat dg seller yg berguna utk memastikan stok 
perlu dipertimbangkan.",neg,4
 Easy to use,pos,5
 look j is FF a a HD çcrxvtf d CFTC I I think I ttdzrzftsf ar v uyvu a credit check in uyy Thuy u food cgvy,neg,2
" senang dengan diskon tiket kereta, tetapu terkadang terkendala dengan pesan kesalahan sistem",neg,4
 Quality product with fast response,pos,5
" Cuma
 blibli yang berani ngasih gratis ongkir sampai 200.000. Yg lain pol cm 
30000. Lbh bagus lagi kalo no telpon cs nya jangan nomer premium 0804, 
karena sangat mahal dihubungi dr handphone.",neg,4
 excellent,pos,5
 Great shopping app with excellent cust service....,pos,5
 Saya download hanya karna smtown :),pos,5
 Gampang belanja disini dan bisa cicilan 0%.. mantapp,pos,5
 very useful apps keep fighting blibli,pos,5
 ga bisa cicilan tanpa kartu kredit,pos,5
 mantappp cicilan 0% beneran,pos,5
 this app is great,pos,5
 Aplikasi nya kurang responsif. Mungkin maksudnya ingin simpel malah jadi banyak fitur yang tidak responsif.,neg,3
 good,pos,5
 Best one,pos,5
 makin mudah berbelanja di blibli 😍,pos,5
 best,pos,5
" they're
 really focus on customer satisfaction. it's so easy to find products, 
do payment, return product, etc. the ui is dope tho. clean and 
efficient.",pos,5
" terima kasih blibli,,best service sampai sekarang :)",pos,5
 keren promo diskon & free ongkir nya mantab,pos,5
 Good and simple application,neg,4
 Good,pos,5
" promonya mantap, tapi pilihan hotel nya kurang dan harganya masih lebih mahal dari applikasi sebelah.",pos,5
" apps nya gabisa dibuka, sudah install uninstall 3x padahal. aneh",neg,1
" Aplikasi
 belanja yg bagus & sangat recomended, utk koreksinya mohon barang2 
yg ada diberikan informasi yg jelas & lengkap (Original atau KW) 
serta informasi dalam box yg nantinya akan diterima oleh pembeli. Terima
 kasih",pos,5
Ok Seller terpercaya. Selama ini tidak pernah mengecewakan,pos,5
 Keren,pos,5
Bagus Banyak diskon dan cicilan. Cmn harga agak sedikit di atas yg lain,neg,4
 user friendly and helpfull,pos,5
 cool,pos,5
 Very recommended,pos,5
 Good.. easy bli2,pos,5
 Its the best,pos,5
 Banyak sekali promonya dan beneran murah dan free ongkir.. Tidak ada di apps lainnya..,pos,5
 Mantap !,pos,5
 Excellent,pos,5
 Awesome,pos,5
" Pada
 saat membuka menu 'Pesanan saya', malah muncul banyak sekali pilihan 
kategori. Menurut saya ini konyol sekali. Seharusnya menu 'Pesanan saya'
 menampilkan semua riwayat pesanan dari semua kategori.",neg,2
